"","","","edge_btw"
"7868","Dennis Schroder","Jeff Teague","43.9058285126687"
"7869","Dennis Schroder","John Jenkins","40.7713179255658"
"7870","Steven Adams","Jerami Grant","24.5455526778076"
"7871","Steven Adams","Terrance Ferguson","26.4473137563031"
"7872","Steven Adams","Alex Abrines","9.85099259781853"
"7873","Steven Adams","Nerlens Noel","44.3328288149261"
"7874","Steven Adams","Timothe Luwawu-Cabarrot","34.684753583542"
"7875","Steven Adams","Raymond Felton","37.4465275716705"
"7876","Steven Adams","Abdel Nader","25.1332097560353"
"7877","Steven Adams","Hamidou Diallo","34.5987451329499"
"7878","Steven Adams","Patrick Patterson","32.9019291780247"
"7879","Steven Adams","Deonte Burton","34.5987451329499"
"7880","Steven Adams","Tyler Davis","34.5987451329499"
"7881","Steven Adams","Kevin Durant","45.1894106928683"
"7882","Jerami Grant","Terrance Ferguson","26.1658730898767"
"7883","Jerami Grant","Alex Abrines","19.6886970849605"
"7884","Jerami Grant","Nerlens Noel","15.3268403974657"
"7885","Jerami Grant","Timothe Luwawu-Cabarrot","9.37120203735635"
"7886","Jerami Grant","Raymond Felton","28.1757462239985"
"7887","Jerami Grant","Abdel Nader","36.7034709686707"
"7888","Jerami Grant","Hamidou Diallo","34.4158208423964"
"7889","Jerami Grant","Patrick Patterson","45.3311921194934"
"7890","Jerami Grant","Deonte Burton","34.4158208423964"
"7891","Jerami Grant","Tyler Davis","34.4158208423964"
"7892","Jerami Grant","Jerryd Bayless","74.9071553353567"
"7893","Jerami Grant","Chasson Randle","34.2178902944734"
"7894","Terrance Ferguson","Alex Abrines","9.1757499176506"
"7895","Terrance Ferguson","Nerlens Noel","45.3930166414111"
"7896","Terrance Ferguson","Timothe Luwawu-Cabarrot","19.6261676547981"
"7897","Terrance Ferguson","Raymond Felton","71.8787924527674"
"7898","Terrance Ferguson","Abdel Nader","12.964598616204"
"7899","Terrance Ferguson","Hamidou Diallo","3.00610821825906"
"7900","Terrance Ferguson","Patrick Patterson","81.4333815803716"
"7901","Terrance Ferguson","Deonte Burton","3.00610821825906"
"7902","Terrance Ferguson","Tyler Davis","3.00610821825906"
"7903","Alex Abrines","Nerlens Noel","38.6974601854538"
"7904","Alex Abrines","Timothe Luwawu-Cabarrot","23.5603412821599"
"7905","Alex Abrines","Raymond Felton","53.3472633992218"
"7906","Alex Abrines","Abdel Nader","16.2047324030418"
"7907","Alex Abrines","Hamidou Diallo","13.4787314009011"
"7908","Alex Abrines","Patrick Patterson","60.9533492823399"
"7909","Alex Abrines","Deonte Burton","13.4787314009011"
"7910","Alex Abrines","Tyler Davis","13.4787314009011"
"7911","Nerlens Noel","Timothe Luwawu-Cabarrot","21.6087129114403"
"7912","Nerlens Noel","Raymond Felton","19.4270404221362"
"7913","Nerlens Noel","Abdel Nader","64.2667125835877"
"7914","Nerlens Noel","Hamidou Diallo","51.8245745928869"
"7915","Nerlens Noel","Patrick Patterson","61.2565627597907"
"7916","Nerlens Noel","Deonte Burton","51.8245745928869"
"7917","Nerlens Noel","Tyler Davis","51.8245745928869"
"7918","Nerlens Noel","Jerryd Bayless","87.4810746181568"
"7919","Nerlens Noel","Chasson Randle","47.3930834288477"
"7920","Timothe Luwawu-Cabarrot","Raymond Felton","34.9665633796651"
"7921","Timothe Luwawu-Cabarrot","Abdel Nader","34.2395014268247"
"7922","Timothe Luwawu-Cabarrot","Hamidou Diallo","20.6502244125777"
"7923","Timothe Luwawu-Cabarrot","Patrick Patterson","53.4271415815968"
"7924","Timothe Luwawu-Cabarrot","Deonte Burton","20.6502244125777"
"7925","Timothe Luwawu-Cabarrot","Tyler Davis","20.6502244125777"
"7926","Timothe Luwawu-Cabarrot","Jerryd Bayless","96.7769999211315"
"7927","Raymond Felton","Abdel Nader","61.4689837375448"
"7928","Raymond Felton","Hamidou Diallo","87.6086100451911"
"7929","Raymond Felton","Patrick Patterson","30.7470530959297"
"7930","Raymond Felton","Deonte Burton","87.6086100451911"
"7931","Raymond Felton","Tyler Davis","87.6086100451911"
"7932","Raymond Felton","Austin Rivers","48.3031872615059"
"7933","Raymond Felton","John Jenkins","34.9189756593888"
"7934","Abdel Nader","Hamidou Diallo","20.2188553104155"
"7935","Abdel Nader","Patrick Patterson","61.755229567255"
"7936","Abdel Nader","Deonte Burton","20.2188553104155"
"7937","Abdel Nader","Tyler Davis","20.2188553104155"
"7938","Hamidou Diallo","Patrick Patterson","100.667125566277"
"7939","Hamidou Diallo","Deonte Burton","1"
"7940","Hamidou Diallo","Tyler Davis","1"
"7941","Patrick Patterson","Deonte Burton","100.667125566277"
"7942","Patrick Patterson","Tyler Davis","100.667125566277"
"7943","Patrick Patterson","DeMarcus Cousins","66.5936595404063"
"7944","Deonte Burton","Tyler Davis","1"
"7945","Karl-Anthony Towns","Jimmy Butler","18.412695213825"
"7946","Karl-Anthony Towns","Andrew Wiggins","4.19119408868178"
"7947","Karl-Anthony Towns","Derrick Rose","42.0386894733328"
"7948","Karl-Anthony Towns","Jeff Teague","36.7099704570194"
"7949","Karl-Anthony Towns","Taj Gibson","19.3419417481656"
"7950","Karl-Anthony Towns","Josh Okogie","5.34462382317959"
"7951","Karl-Anthony Towns","Luol Deng","55.2367182562705"
"7952","Karl-Anthony Towns","Tyus Jones","1"
"7953","Karl-Anthony Towns","Gorgui Dieng","6.51527162821965"
"7954","Karl-Anthony Towns","Jerryd Bayless","89.6025438581048"
"7955","Karl-Anthony Towns","Anthony Tolliver","98.6909147316515"
"7956","Karl-Anthony Towns","Cameron Reynolds","5.34462382317959"
"7957","Karl-Anthony Towns","Keita Bates-Diop","5.34462382317959"
"7958","Karl-Anthony Towns","C.J. Williams","20.6572509642932"
"7959","Karl-Anthony Towns","James Nunnally","16.2468985392608"
"7960","Karl-Anthony Towns","Jared Terrell","5.34462382317959"
"7961","Karl-Anthony Towns","Justin Patton","3.28429684381297"
"7962","Jimmy Butler","Andrew Wiggins","15.6402095948369"
"7963","Jimmy Butler","Derrick Rose","12.2647270773314"
"7964","Jimmy Butler","Jeff Teague","23.141172071195"
"7965","Jimmy Butler","Taj Gibson","1.2444519987913"
"7966","Jimmy Butler","Josh Okogie","27.2139945641055"
"7967","Jimmy Butler","Luol Deng","25.8115143241442"
"7968","Jimmy Butler","Tyus Jones","18.412695213825"
"7969","Jimmy Butler","Gorgui Dieng","13.2794470654368"
"7970","Jimmy Butler","Jerryd Bayless","37.6486447819293"
"7971","Jimmy Butler","Anthony Tolliver","43.2690023528444"
"7972","Jimmy Butler","Cameron Reynolds","27.2139945641055"
"7973","Jimmy Butler","Keita Bates-Diop","27.2139945641055"
"7974","Jimmy Butler","C.J. Williams","28.74958136025"
"7975","Jimmy Butler","James Nunnally","19.8022355920941"
"7976","Jimmy Butler","Jared Terrell","27.2139945641055"
"7977","Jimmy Butler","Justin Patton","22.7962346717296"
"7978","Andrew Wiggins","Derrick Rose","36.1120128917661"
"7979","Andrew Wiggins","Jeff Teague","26.9764039851534"
"7980","Andrew Wiggins","Taj Gibson","16.0543448613455"
"7981","Andrew Wiggins","Josh Okogie","9.95602921216931"
"7982","Andrew Wiggins","Luol Deng","39.1608646269997"
"7983","Andrew Wiggins","Tyus Jones","4.19119408868178"
"7984","Andrew Wiggins","Gorgui Dieng","2.6048166750031"
"7985","Andrew Wiggins","Jerryd Bayless","65.106549107694"
"7986","Andrew Wiggins","Anthony Tolliver","76.8431874512801"
"7987","Andrew Wiggins","Cameron Reynolds","9.95602921216931"
"7988","Andrew Wiggins","Keita Bates-Diop","9.95602921216931"
"7989","Andrew Wiggins","C.J. Williams","20.2318385278783"
"7990","Andrew Wiggins","James Nunnally","14.874798085822"
"7991","Andrew Wiggins","Jared Terrell","9.95602921216931"
"7992","Andrew Wiggins","Justin Patton","7.44843649044827"
"7993","Derrick Rose","Jeff Teague","19.9355640205226"
"7994","Derrick Rose","Taj Gibson","11.7704963939875"
"7995","Derrick Rose","Josh Okogie","52.0984574546779"
"7996","Derrick Rose","Luol Deng","19.4287266292277"
"7997","Derrick Rose","Tyus Jones","42.0386894733328"
"7998","Derrick Rose","Gorgui Dieng","28.281059095221"
"7999","Derrick Rose","Jerryd Bayless","46.4842426381378"
"8000","Derrick Rose","Anthony Tolliver","36.0669646442143"
"8001","Derrick Rose","Cameron Reynolds","52.0984574546779"
"8002","Derrick Rose","Keita Bates-Diop","52.0984574546779"
"8003","Derrick Rose","C.J. Williams","45.6191046795058"
"8004","Derrick Rose","James Nunnally","27.3830979659964"
"8005","Derrick Rose","Jared Terrell","52.0984574546779"
"8006","Derrick Rose","Justin Patton","48.2120127963003"
"8007","Derrick Rose","Jeff Green","51.6138034681421"
"8008","Jeff Teague","Taj Gibson","22.8695338265652"
"8009","Jeff Teague","Josh Okogie","49.631106655933"
"8010","Jeff Teague","Luol Deng","39.6619081903885"
"8011","Jeff Teague","Tyus Jones","36.7099704570194"
"8012","Jeff Teague","Gorgui Dieng","24.7673081333015"
"8013","Jeff Teague","Jerryd Bayless","37.2264435636376"
"8014","Jeff Teague","Anthony Tolliver","32.286936166079"
"8015","Jeff Teague","Cameron Reynolds","49.631106655933"
"8016","Jeff Teague","Keita Bates-Diop","49.631106655933"
"8017","Jeff Teague","C.J. Williams","37.6604206086197"
"8018","Jeff Teague","James Nunnally","12.9106440052336"
"8019","Jeff Teague","Jared Terrell","49.631106655933"
"8020","Jeff Teague","Justin Patton","42.046587175982"
"8021","Jeff Teague","John Jenkins","40.0538444300931"
"8022","Taj Gibson","Josh Okogie","28.2683928948196"
"8023","Taj Gibson","Luol Deng","24.1877258372441"
"8024","Taj Gibson","Tyus Jones","19.3419417481656"
"8025","Taj Gibson","Gorgui Dieng","13.6271310995128"
"8026","Taj Gibson","Jerryd Bayless","35.4435802084504"
"8027","Taj Gibson","Anthony Tolliver","41.0475342574474"
"8028","Taj Gibson","Cameron Reynolds","28.2683928948196"
"8029","Taj Gibson","Keita Bates-Diop","28.2683928948196"
"8030","Taj Gibson","C.J. Williams","29.5835779750381"
"8031","Taj Gibson","James Nunnally","19.867492816541"
"8032","Taj Gibson","Jared Terrell","28.2683928948196"
"8033","Taj Gibson","Justin Patton","23.7850878269787"
"8034","Josh Okogie","Luol Deng","62.0556009061132"
"8035","Josh Okogie","Tyus Jones","5.34462382317959"
"8036","Josh Okogie","Gorgui Dieng","13.9383890022745"
"8037","Josh Okogie","Jerryd Bayless","105.866487162684"
"8038","Josh Okogie","Anthony Tolliver","122.462328625972"
"8039","Josh Okogie","Cameron Reynolds","1"
"8040","Josh Okogie","Keita Bates-Diop","1"
"8041","Josh Okogie","C.J. Williams","23.6040604766747"
"8042","Josh Okogie","James Nunnally","16.579562629589"
"8043","Josh Okogie","Jared Terrell","1"
"8044","Josh Okogie","Justin Patton","2.63634276862833"
"8045","Luol Deng","Tyus Jones","55.2367182562705"
"8046","Luol Deng","Gorgui Dieng","34.6009830798514"
"8047","Luol Deng","Jerryd Bayless","43.0698857197879"
"8048","Luol Deng","Anthony Tolliver","38.2342279699074"
"8049","Luol Deng","Cameron Reynolds","62.0556009061132"
"8050","Luol Deng","Keita Bates-Diop","62.0556009061132"
"8051","Luol Deng","C.J. Williams","44.0454938913325"
"8052","Luol Deng","James Nunnally","37.6648680736603"
"8053","Luol Deng","Jared Terrell","62.0556009061132"
"8054","Luol Deng","Justin Patton","58.3000323861621"
"8055","Luol Deng","Andrew Bogut","75.502924353185"
"8056","Luol Deng","Thomas Bryant","46.37324361511"
"8057","Tyus Jones","Gorgui Dieng","6.51527162821965"
"8058","Tyus Jones","Jerryd Bayless","89.6025438581048"
"8059","Tyus Jones","Anthony Tolliver","98.6909147316515"
"8060","Tyus Jones","Cameron Reynolds","5.34462382317959"
"8061","Tyus Jones","Keita Bates-Diop","5.34462382317959"
"8062","Tyus Jones","C.J. Williams","20.6572509642932"
"8063","Tyus Jones","James Nunnally","16.2468985392608"
"8064","Tyus Jones","Jared Terrell","5.34462382317959"
"8065","Tyus Jones","Justin Patton","3.28429684381297"
"8066","Gorgui Dieng","Jerryd Bayless","53.096324535041"
"8067","Gorgui Dieng","Anthony Tolliver","61.9442769763417"
"8068","Gorgui Dieng","Cameron Reynolds","13.9383890022745"
"8069","Gorgui Dieng","Keita Bates-Diop","13.9383890022745"
"8070","Gorgui Dieng","C.J. Williams","15.9432243683808"
"8071","Gorgui Dieng","James Nunnally","15.271319517722"
"8072","Gorgui Dieng","Jared Terrell","13.9383890022745"
"8073","Gorgui Dieng","Justin Patton","10.4042008827318"
"8074","Jerryd Bayless","Anthony Tolliver","33.5141312040013"
"8075","Jerryd Bayless","Cameron Reynolds","105.866487162684"
"8076","Jerryd Bayless","Keita Bates-Diop","105.866487162684"
"8077","Jerryd Bayless","C.J. Williams","73.6907647190338"
"8078","Jerryd Bayless","James Nunnally","53.2131839108227"
"8079","Jerryd Bayless","Jared Terrell","105.866487162684"
"8080","Jerryd Bayless","Justin Patton","94.1171809125042"
"8081","Jerryd Bayless","Chasson Randle","63.4223329326572"
"8082","Jerryd Bayless","Jeff Green","63.7434501477961"
"8083","Jerryd Bayless","Jason Smith","58.5073291517025"
"8084","Anthony Tolliver","Cameron Reynolds","122.462328625972"
"8085","Anthony Tolliver","Keita Bates-Diop","122.462328625972"
"8086","Anthony Tolliver","C.J. Williams","72.4613280497859"
"8087","Anthony Tolliver","James Nunnally","59.0969924967593"
"8088","Anthony Tolliver","Jared Terrell","122.462328625972"
"8089","Anthony Tolliver","Justin Patton","103.945171398372"
"8090","Anthony Tolliver","DeMarcus Cousins","76.0608907532489"
"8091","Anthony Tolliver","Markieff Morris","47.8866093548502"
"8092","Anthony Tolliver","John Jenkins","50.5323448532194"
"8093","Cameron Reynolds","Keita Bates-Diop","1"
"8094","Cameron Reynolds","C.J. Williams","23.6040604766747"
"8095","Cameron Reynolds","James Nunnally","16.579562629589"
"8096","Cameron Reynolds","Jared Terrell","1"
"8097","Cameron Reynolds","Justin Patton","2.63634276862833"
"8098","Keita Bates-Diop","C.J. Williams","23.6040604766747"
"8099","Keita Bates-Diop","James Nunnally","16.579562629589"
"8100","Keita Bates-Diop","Jared Terrell","1"
"8101","Keita Bates-Diop","Justin Patton","2.63634276862833"
"8102","C.J. Williams","James Nunnally","19.2756227620178"
"8103","C.J. Williams","Jared Terrell","23.6040604766747"
"8104","C.J. Williams","Justin Patton","18.3256269188239"
"8105","C.J. Williams","Austin Rivers","45.1578156755458"
"8106","James Nunnally","Jared Terrell","16.579562629589"
"8107","James Nunnally","Justin Patton","15.940602744679"
"8108","James Nunnally","John Jenkins","51.4185958987542"
"8109","Jared Terrell","Justin Patton","2.63634276862833"
"8110","Stephen Curry","Kevin Durant","13.1296625981376"
"8111","Stephen Curry","Klay Thompson","1.59039027042863"
"8112","Stephen Curry","DeMarcus Cousins","25.3746815998243"
"8113","Stephen Curry","Draymond Green","2.43068583650878"
"8114","Stephen Curry","Quinn Cook","7.17606296427694"
"8115","Stephen Curry","Jonas Jerebko","32.2151078451465"
"8116","Stephen Curry","Kevon Looney","5.99934069400483"
"8117","Stephen Curry","Andre Iguodala","11.741870563527"
"8118","Stephen Curry","Damian Jones","6.84630489207709"
"8119","Stephen Curry","Damion Lee","12.6455905560867"
"8120","Stephen Curry","Alfonzo McKinnie","20.7338241533725"
"8121","Stephen Curry","Marcus Derrickson","18.327512624023"
"8122","Stephen Curry","Shaun Livingston","19.8886772630473"
"8123","Stephen Curry","Andrew Bogut","17.371060540216"
"8124","Stephen Curry","Jordan Bell","7.49962000748098"
"8125","Stephen Curry","Jacob Evans","18.327512624023"
"8126","Kevin Durant","Klay Thompson","13.9194056818054"
"8127","Kevin Durant","DeMarcus Cousins","27.3224056247938"
"8128","Kevin Durant","Draymond Green","17.1739297162672"
"8129","Kevin Durant","Quinn Cook","26.8195289639897"
"8130","Kevin Durant","Jonas Jerebko","28.418858027288"
"8131","Kevin Durant","Kevon Looney","24.2026912361965"
"8132","Kevin Durant","Andre Iguodala","18.9385827903538"
"8133","Kevin Durant","Damian Jones","24.1166323434147"
"8134","Kevin Durant","Damion Lee","28.7426023830744"
"8135","Kevin Durant","Alfonzo McKinnie","25.0563954559148"
"8136","Kevin Durant","Marcus Derrickson","50.1168849438138"
"8137","Kevin Durant","Shaun Livingston","11.2626198319999"
"8138","Kevin Durant","Andrew Bogut","29.1992074118709"
"8139","Kevin Durant","Jordan Bell","29.0447980473518"
"8140","Kevin Durant","Jacob Evans","50.1168849438138"
"8141","Kevin Durant","Jeff Green","53.1644761093413"
"8142","Klay Thompson","DeMarcus Cousins","27.0494383413109"
"8143","Klay Thompson","Draymond Green","1.75323145318401"
"8144","Klay Thompson","Quinn Cook","7.27075548059424"
"8145","Klay Thompson","Jonas Jerebko","34.0664588272712"
"8146","Klay Thompson","Kevon Looney","4.61528616315938"
"8147","Klay Thompson","Andre Iguodala","12.4262730911302"
"8148","Klay Thompson","Damian Jones","5.37400963476596"
"8149","Klay Thompson","Damion Lee","12.8712895742763"
"8150","Klay Thompson","Alfonzo McKinnie","18.5909843941487"
"8151","Klay Thompson","Marcus Derrickson","14.5431626628281"
"8152","Klay Thompson","Shaun Livingston","20.8100834786078"
"8153","Klay Thompson","Andrew Bogut","18.4124007657623"
"8154","Klay Thompson","Jordan Bell","5.99848672044787"
"8155","Klay Thompson","Jacob Evans","14.5431626628281"
"8156","DeMarcus Cousins","Draymond Green","30.6624990542969"
"8157","DeMarcus Cousins","Quinn Cook","29.0953593591325"
"8158","DeMarcus Cousins","Jonas Jerebko","58.9294731030517"
"8159","DeMarcus Cousins","Kevon Looney","36.6987336193692"
"8160","DeMarcus Cousins","Andre Iguodala","20.712111088944"
"8161","DeMarcus Cousins","Damian Jones","37.5302006390212"
"8162","DeMarcus Cousins","Damion Lee","51.1899994257191"
"8163","DeMarcus Cousins","Alfonzo McKinnie","51.5996283302688"
"8164","DeMarcus Cousins","Marcus Derrickson","84.7303010503928"
"8165","DeMarcus Cousins","Shaun Livingston","24.3168068397992"
"8166","DeMarcus Cousins","Andrew Bogut","31.4273384933944"
"8167","DeMarcus Cousins","Jordan Bell","43.9335415708637"
"8168","DeMarcus Cousins","Jacob Evans","84.7303010503928"
"8169","Draymond Green","Quinn Cook","7.06361850811176"
"8170","Draymond Green","Jonas Jerebko","44.2350635003198"
"8171","Draymond Green","Kevon Looney","3.72459158375019"
"8172","Draymond Green","Andre Iguodala","13.104876534466"
"8173","Draymond Green","Damian Jones","4.45197893366142"
"8174","Draymond Green","Damion Lee","13.0026503663204"
"8175","Draymond Green","Alfonzo McKinnie","17.4246918658057"
"8176","Draymond Green","Marcus Derrickson","12.3574516243308"
"8177","Draymond Green","Shaun Livingston","23.8775784257974"
"8178","Draymond Green","Andrew Bogut","20.13124575652"
"8179","Draymond Green","Jordan Bell","5.04816785210862"
"8180","Draymond Green","Jacob Evans","12.3574516243308"
"8181","Quinn Cook","Jonas Jerebko","46.1447094000187"
"8182","Quinn Cook","Kevon Looney","6.52777333738674"
