"","1","2","weight"
"4743","Lonzo Ball","Corey Brewer",1
"4744","Lonzo Ball","Luol Deng",1
"4745","Lonzo Ball","Andrew Bogut",1
"4746","Lonzo Ball","Thomas Bryant",1
"4747","Alex Caruso","Rajon Rondo",1
"4748","Alex Caruso","Ivica Zubac",2
"4749","Alex Caruso","Josh Hart",2
"4750","Alex Caruso","Lance Stephenson",1
"4751","Alex Caruso","Michael Beasley",1
"4752","Alex Caruso","Johnathan Williams",1
"4753","Alex Caruso","Moritz Wagner",1
"4754","Alex Caruso","Jemerrio Jones",1
"4755","Alex Caruso","Svi Mykhailiuk",1
"4756","Alex Caruso","Scott Machado",1
"4757","Alex Caruso","Isaac Bonga",1
"4758","Alex Caruso","Andre Ingram",2
"4759","Alex Caruso","Julius Randle",1
"4760","Alex Caruso","Corey Brewer",1
"4761","Alex Caruso","Luol Deng",1
"4762","Alex Caruso","Andrew Bogut",1
"4763","Alex Caruso","Thomas Bryant",1
"4764","Rajon Rondo","Ivica Zubac",1
"4765","Rajon Rondo","Josh Hart",1
"4766","Rajon Rondo","Lance Stephenson",1
"4767","Rajon Rondo","Michael Beasley",1
"4768","Rajon Rondo","Johnathan Williams",1
"4769","Rajon Rondo","Moritz Wagner",1
"4770","Rajon Rondo","Jemerrio Jones",1
"4771","Rajon Rondo","Svi Mykhailiuk",1
"4772","Rajon Rondo","Scott Machado",1
"4773","Rajon Rondo","Isaac Bonga",1
"4774","Rajon Rondo","Andre Ingram",1
"4775","Rajon Rondo","Anthony Davis",1
"4776","Rajon Rondo","Jrue Holiday",1
"4777","Rajon Rondo","E'Twaun Moore",2
"4778","Rajon Rondo","Darius Miller",1
"4779","Rajon Rondo","Ian Clark",1
"4780","Rajon Rondo","Cheick Diallo",1
"4781","Rajon Rondo","Solomon Hill",1
"4782","Rajon Rondo","Dante Cunningham",1
"4783","Rajon Rondo","DeMarcus Cousins",2
"4784","Rajon Rondo","Jerian Grant",1
"4785","Rajon Rondo","Doug McDermott",1
"4786","Rajon Rondo","Nikola Mirotic",1
"4787","Rajon Rondo","Michael Carter-Williams",1
"4788","Rajon Rondo","Isaiah Canaan",1
"4789","Rajon Rondo","Jimmy Butler",1
"4790","Rajon Rondo","Taj Gibson",1
"4791","Rajon Rondo","Darren Collison",1
"4792","Rajon Rondo","Rudy Gay",1
"4793","Rajon Rondo","Marco Belinelli",1
"4794","Rajon Rondo","Quincy Acy",1
"4795","Rajon Rondo","Eric Moreland",1
"4796","Rajon Rondo","Dwight Powell",1
"4797","Rajon Rondo","Jeff Green",3
"4798","Rajon Rondo","Jerryd Bayless",1
"4799","Rajon Rondo","Gerald Green",1
"4800","Ivica Zubac","Josh Hart",2
"4801","Ivica Zubac","Lance Stephenson",1
"4802","Ivica Zubac","Michael Beasley",1
"4803","Ivica Zubac","Johnathan Williams",1
"4804","Ivica Zubac","Moritz Wagner",1
"4805","Ivica Zubac","Jemerrio Jones",1
"4806","Ivica Zubac","Svi Mykhailiuk",1
"4807","Ivica Zubac","Scott Machado",1
"4808","Ivica Zubac","Isaac Bonga",1
"4809","Ivica Zubac","Andre Ingram",2
"4810","Ivica Zubac","Julius Randle",2
"4811","Ivica Zubac","Corey Brewer",1
"4812","Ivica Zubac","Luol Deng",2
"4813","Ivica Zubac","Andrew Bogut",1
"4814","Ivica Zubac","Thomas Bryant",1
"4815","Ivica Zubac","D'Angelo Russell",1
"4816","Ivica Zubac","Nick Young",1
"4817","Ivica Zubac","Jose Calderon",1
"4818","Josh Hart","Lance Stephenson",1
"4819","Josh Hart","Michael Beasley",1
"4820","Josh Hart","Johnathan Williams",1
"4821","Josh Hart","Moritz Wagner",1
"4822","Josh Hart","Jemerrio Jones",1
"4823","Josh Hart","Svi Mykhailiuk",1
"4824","Josh Hart","Scott Machado",1
"4825","Josh Hart","Isaac Bonga",1
"4826","Josh Hart","Andre Ingram",2
"4827","Josh Hart","Julius Randle",1
"4828","Josh Hart","Corey Brewer",1
"4829","Josh Hart","Luol Deng",1
"4830","Josh Hart","Andrew Bogut",1
"4831","Josh Hart","Thomas Bryant",1
"4832","Lance Stephenson","Michael Beasley",1
"4833","Lance Stephenson","Johnathan Williams",1
"4834","Lance Stephenson","Moritz Wagner",1
"4835","Lance Stephenson","Jemerrio Jones",1
"4836","Lance Stephenson","Svi Mykhailiuk",1
"4837","Lance Stephenson","Scott Machado",1
"4838","Lance Stephenson","Isaac Bonga",1
"4839","Lance Stephenson","Andre Ingram",1
"4840","Lance Stephenson","Victor Oladipo",1
"4841","Lance Stephenson","Bojan Bogdanovic",1
"4842","Lance Stephenson","Domantas Sabonis",1
"4843","Lance Stephenson","Myles Turner",1
"4844","Lance Stephenson","Thaddeus Young",1
"4845","Lance Stephenson","Darren Collison",3
"4846","Lance Stephenson","Cory Joseph",1
"4847","Lance Stephenson","TJ Leaf",1
"4848","Lance Stephenson","Edmond Sumner",1
"4849","Lance Stephenson","Ike Anigbogu",1
"4850","Lance Stephenson","Glenn Robinson III",1
"4851","Lance Stephenson","Tyreke Evans",1
"4852","Lance Stephenson","Anthony Davis",1
"4853","Lance Stephenson","Jrue Holiday",1
"4854","Lance Stephenson","E'Twaun Moore",1
"4855","Lance Stephenson","Cheick Diallo",1
"4856","Lance Stephenson","Tim Frazier",1
"4857","Lance Stephenson","Solomon Hill",2
"4858","Lance Stephenson","Langston Galloway",1
"4859","Lance Stephenson","Terrence Jones",1
"4860","Lance Stephenson","Dante Cunningham",1
"4861","Lance Stephenson","Donatas Motiejunas",1
"4862","Lance Stephenson","DeAndre Jordan",1
"4863","Lance Stephenson","Wesley Johnson",1
"4864","Lance Stephenson","Blake Griffin",1
"4865","Lance Stephenson","Chris Paul",1
"4866","Lance Stephenson","JJ Redick",1
"4867","Lance Stephenson","Jamal Crawford",1
"4868","Lance Stephenson","Austin Rivers",1
"4869","Lance Stephenson","Paul George",4
"4870","Lance Stephenson","Ian Mahinmi",2
"4871","Lance Stephenson","D.J. Augustin",1
"4872","Lance Stephenson","Gerald Green",1
"4873","Michael Beasley","Johnathan Williams",1
"4874","Michael Beasley","Moritz Wagner",1
"4875","Michael Beasley","Jemerrio Jones",1
"4876","Michael Beasley","Svi Mykhailiuk",1
"4877","Michael Beasley","Scott Machado",1
"4878","Michael Beasley","Isaac Bonga",1
"4879","Michael Beasley","Andre Ingram",1
"4880","Michael Beasley","Doug McDermott",1
"4881","Michael Beasley","Kyle O'Quinn",1
"4882","Michael Beasley","Greg Monroe",1
"4883","Michael Beasley","Gary Payton II",1
"4884","Michael Beasley","James Harden",1
"4885","Michael Beasley","Clint Capela",1
"4886","Michael Beasley","Terrence Jones",1
"4887","Michael Beasley","Corey Brewer",2
"4888","Michael Beasley","Donatas Motiejunas",1
"4889","Michael Beasley","Trevor Ariza",1
"4890","Michael Beasley","Dwight Howard",1
"4891","Michael Beasley","Shabazz Napier",1
"4892","Michael Beasley","Luol Deng",1
"4893","Michael Beasley","Jared Dudley",1
"4894","Michael Beasley","Wesley Johnson",3
"4895","Michael Beasley","PJ Tucker",1
"4896","Michael Beasley","Markieff Morris",1
"4897","Michael Beasley","Anthony Tolliver",2
"4898","Michael Beasley","Shaun Livingston",1
"4899","Johnathan Williams","Moritz Wagner",1
"4900","Johnathan Williams","Jemerrio Jones",1
"4901","Johnathan Williams","Svi Mykhailiuk",1
"4902","Johnathan Williams","Scott Machado",1
"4903","Johnathan Williams","Isaac Bonga",1
"4904","Johnathan Williams","Andre Ingram",1
"4905","Moritz Wagner","Jemerrio Jones",1
"4906","Moritz Wagner","Svi Mykhailiuk",1
"4907","Moritz Wagner","Scott Machado",1
"4908","Moritz Wagner","Isaac Bonga",1
"4909","Moritz Wagner","Andre Ingram",1
"4910","Jemerrio Jones","Svi Mykhailiuk",1
"4911","Jemerrio Jones","Scott Machado",1
"4912","Jemerrio Jones","Isaac Bonga",1
"4913","Jemerrio Jones","Andre Ingram",1
"4914","Svi Mykhailiuk","Scott Machado",1
"4915","Svi Mykhailiuk","Isaac Bonga",1
"4916","Svi Mykhailiuk","Andre Ingram",1
"4917","Scott Machado","Isaac Bonga",1
"4918","Scott Machado","Andre Ingram",1
"4919","Scott Machado","James Harden",1
"4920","Scott Machado","Terrence Jones",1
"4921","Scott Machado","Donatas Motiejunas",1
"4922","Scott Machado","Patrick Patterson",1
"4923","Isaac Bonga","Andre Ingram",1
"4924","Andre Ingram","Julius Randle",1
"4925","Andre Ingram","Corey Brewer",1
"4926","Andre Ingram","Luol Deng",1
"4927","Andre Ingram","Andrew Bogut",1
"4928","Andre Ingram","Thomas Bryant",1
"4929","Nikola Vucevic","Aaron Gordon",5
"4930","Nikola Vucevic","Evan Fournier",5
"4931","Nikola Vucevic","Terrence Ross",2
"4932","Nikola Vucevic","D.J. Augustin",3
"4933","Nikola Vucevic","Jonathan Isaac",2
"4934","Nikola Vucevic","Jonathon Simmons",2
"4935","Nikola Vucevic","Mo Bamba",1
"4936","Nikola Vucevic","Wes Iwundu",2
"4937","Nikola Vucevic","Khem Birch",2
"4938","Nikola Vucevic","Jerian Grant",1
"4939","Nikola Vucevic","Isaiah Briscoe",1
"4940","Nikola Vucevic","Jarell Martin",1
"4941","Nikola Vucevic","Troy Caupain",1
"4942","Nikola Vucevic","Amile Jefferson",1
"4943","Nikola Vucevic","Melvin Frazier Jr.",1
"4944","Nikola Vucevic","Elfrid Payton",4
"4945","Nikola Vucevic","Serge Ibaka",1
"4946","Nikola Vucevic","Jodie Meeks",2
"4947","Nikola Vucevic","Jeff Green",1
"4948","Nikola Vucevic","Shabazz Napier",1
"4949","Nikola Vucevic","Victor Oladipo",3
"4950","Nikola Vucevic","Jason Smith",1
"4951","Nikola Vucevic","Kyle O'Quinn",3
"4952","Nikola Vucevic","E'Twaun Moore",2
"4953","Nikola Vucevic","Ish Smith",1
"4954","Nikola Vucevic","JJ Redick",1
"4955","Nikola Vucevic","Thaddeus Young",1
"4956","Nikola Vucevic","Jrue Holiday",1
"4957","Nikola Vucevic","Andre Iguodala",1
"4958","Aaron Gordon","Evan Fournier",5
"4959","Aaron Gordon","Terrence Ross",2
"4960","Aaron Gordon","D.J. Augustin",3
"4961","Aaron Gordon","Jonathan Isaac",2
"4962","Aaron Gordon","Jonathon Simmons",2
"4963","Aaron Gordon","Mo Bamba",1
"4964","Aaron Gordon","Wes Iwundu",2
"4965","Aaron Gordon","Khem Birch",2
"4966","Aaron Gordon","Jerian Grant",1
"4967","Aaron Gordon","Isaiah Briscoe",1
"4968","Aaron Gordon","Jarell Martin",1
"4969","Aaron Gordon","Troy Caupain",1
"4970","Aaron Gordon","Amile Jefferson",1
"4971","Aaron Gordon","Melvin Frazier Jr.",1
"4972","Aaron Gordon","Elfrid Payton",4
"4973","Aaron Gordon","Serge Ibaka",1
"4974","Aaron Gordon","Jodie Meeks",1
"4975","Aaron Gordon","Jeff Green",1
"4976","Aaron Gordon","Shabazz Napier",1
"4977","Aaron Gordon","Victor Oladipo",2
"4978","Aaron Gordon","Jason Smith",1
"4979","Aaron Gordon","Kyle O'Quinn",1
"4980","Evan Fournier","Terrence Ross",2
"4981","Evan Fournier","D.J. Augustin",3
"4982","Evan Fournier","Jonathan Isaac",2
"4983","Evan Fournier","Jonathon Simmons",2
"4984","Evan Fournier","Mo Bamba",1
"4985","Evan Fournier","Wes Iwundu",2
"4986","Evan Fournier","Khem Birch",2
"4987","Evan Fournier","Jerian Grant",1
"4988","Evan Fournier","Isaiah Briscoe",1
"4989","Evan Fournier","Jarell Martin",1
"4990","Evan Fournier","Troy Caupain",1
"4991","Evan Fournier","Amile Jefferson",1
"4992","Evan Fournier","Melvin Frazier Jr.",1
"4993","Evan Fournier","Elfrid Payton",4
"4994","Evan Fournier","Serge Ibaka",1
"4995","Evan Fournier","Jodie Meeks",1
"4996","Evan Fournier","Jeff Green",1
"4997","Evan Fournier","Shabazz Napier",1
"4998","Evan Fournier","Victor Oladipo",2
"4999","Evan Fournier","Jason Smith",1
"5000","Evan Fournier","Kyle O'Quinn",1
"5001","Evan Fournier","Kenneth Faried",2
"5002","Evan Fournier","Wilson Chandler",2
"5003","Evan Fournier","Corey Brewer",1
"5004","Evan Fournier","Andre Iguodala",1
"5005","Terrence Ross","D.J. Augustin",3
"5006","Terrence Ross","Jonathan Isaac",2
"5007","Terrence Ross","Jonathon Simmons",2
"5008","Terrence Ross","Mo Bamba",1
"5009","Terrence Ross","Wes Iwundu",2
"5010","Terrence Ross","Khem Birch",2
"5011","Terrence Ross","Jerian Grant",1
"5012","Terrence Ross","Isaiah Briscoe",1
"5013","Terrence Ross","Jarell Martin",1
"5014","Terrence Ross","Troy Caupain",1
"5015","Terrence Ross","Amile Jefferson",1
"5016","Terrence Ross","Melvin Frazier Jr.",1
"5017","Terrence Ross","Elfrid Payton",1
"5018","Terrence Ross","DeMarre Carroll",2
"5019","Terrence Ross","Cory Joseph",2
"5020","Terrence Ross","Pascal Siakam",1
"5021","Terrence Ross","Jonas Valanciunas",5
"5022","Terrence Ross","Kyle Lowry",5
"5023","Terrence Ross","Fred VanVleet",1
"5024","Terrence Ross","Delon Wright",2
"5025","Terrence Ross","Norman Powell",2
"5026","Terrence Ross","DeMar DeRozan",5
"5027","Terrence Ross","Jakob Poeltl",1
"5028","Terrence Ross","Patrick Patterson",3
"5029","Terrence Ross","Amir Johnson",3
"5030","Terrence Ross","Ed Davis",1
"5031","Terrence Ross","Jose Calderon",1
"5032","Terrence Ross","Rudy Gay",1
"5033","Terrence Ross","Quincy Acy",1
"5034","D.J. Augustin","Jonathan Isaac",2
"5035","D.J. Augustin","Jonathon Simmons",2
"5036","D.J. Augustin","Mo Bamba",1
"5037","D.J. Augustin","Wes Iwundu",2
"5038","D.J. Augustin","Khem Birch",2
"5039","D.J. Augustin","Jerian Grant",1
"5040","D.J. Augustin","Isaiah Briscoe",1
"5041","D.J. Augustin","Jarell Martin",1
"5042","D.J. Augustin","Troy Caupain",1
"5043","D.J. Augustin","Amile Jefferson",1
"5044","D.J. Augustin","Melvin Frazier Jr.",1
"5045","D.J. Augustin","Elfrid Payton",2
"5046","D.J. Augustin","Serge Ibaka",2
"5047","D.J. Augustin","Jodie Meeks",2
"5048","D.J. Augustin","Jeff Green",1
"5049","D.J. Augustin","Russell Westbrook",1
"5050","D.J. Augustin","Steven Adams",1
"5051","D.J. Augustin","Kevin Durant",1
"5052","D.J. Augustin","Spencer Dinwiddie",1
"5053","D.J. Augustin","Andre Drummond",1
"5054","D.J. Augustin","Greg Monroe",1
"5055","D.J. Augustin","Jonas Jerebko",1
"5056","D.J. Augustin","Jonas Valanciunas",1
"5057","D.J. Augustin","Kyle Lowry",1
"5058","D.J. Augustin","Amir Johnson",1
"5059","D.J. Augustin","DeMar DeRozan",1
"5060","D.J. Augustin","Gerald Green",1
"5061","D.J. Augustin","Paul George",1
"5062","D.J. Augustin","Ian Mahinmi",1
"5063","D.J. Augustin","Shaun Livingston",1
"5064","D.J. Augustin","Tyson Chandler",1
"5065","D.J. Augustin","Raymond Felton",2
"5066","D.J. Augustin","Jared Dudley",1
"5067","Jonathan Isaac","Jonathon Simmons",2
"5068","Jonathan Isaac","Mo Bamba",1
"5069","Jonathan Isaac","Wes Iwundu",2
"5070","Jonathan Isaac","Khem Birch",2
"5071","Jonathan Isaac","Jerian Grant",1
"5072","Jonathan Isaac","Isaiah Briscoe",1
"5073","Jonathan Isaac","Jarell Martin",1
"5074","Jonathan Isaac","Troy Caupain",1
"5075","Jonathan Isaac","Amile Jefferson",1
"5076","Jonathan Isaac","Melvin Frazier Jr.",1
"5077","Jonathan Isaac","Elfrid Payton",1
"5078","Jonathon Simmons","Mo Bamba",1
"5079","Jonathon Simmons","Wes Iwundu",2
"5080","Jonathon Simmons","Khem Birch",2
"5081","Jonathon Simmons","Jerian Grant",1
"5082","Jonathon Simmons","Isaiah Briscoe",1
"5083","Jonathon Simmons","Jarell Martin",1
"5084","Jonathon Simmons","Troy Caupain",1
"5085","Jonathon Simmons","Amile Jefferson",1
"5086","Jonathon Simmons","Melvin Frazier Jr.",1
"5087","Jonathon Simmons","Elfrid Payton",1
"5088","Jonathon Simmons","Kawhi Leonard",2
"5089","Jonathon Simmons","Danny Green",2
"5090","Jonathon Simmons","LaMarcus Aldridge",2
"5091","Jonathon Simmons","Bryn Forbes",1
"5092","Jonathon Simmons","Patty Mills",2
"5093","Jonathon Simmons","Davis Bertans",1
"5094","Jonathon Simmons","Pau Gasol",1
"5095","Mo Bamba","Wes Iwundu",1
"5096","Mo Bamba","Khem Birch",1
"5097","Mo Bamba","Jerian Grant",1
"5098","Mo Bamba","Isaiah Briscoe",1
"5099","Mo Bamba","Jarell Martin",1
"5100","Mo Bamba","Troy Caupain",1
"5101","Mo Bamba","Amile Jefferson",1
"5102","Mo Bamba","Melvin Frazier Jr.",1
"5103","Wes Iwundu","Khem Birch",2
"5104","Wes Iwundu","Jerian Grant",1
"5105","Wes Iwundu","Isaiah Briscoe",1
"5106","Wes Iwundu","Jarell Martin",1
"5107","Wes Iwundu","Troy Caupain",1
"5108","Wes Iwundu","Amile Jefferson",1
"5109","Wes Iwundu","Melvin Frazier Jr.",1
"5110","Wes Iwundu","Elfrid Payton",1
"5111","Khem Birch","Jerian Grant",1
"5112","Khem Birch","Isaiah Briscoe",1
"5113","Khem Birch","Jarell Martin",1
"5114","Khem Birch","Troy Caupain",1
"5115","Khem Birch","Amile Jefferson",1
"5116","Khem Birch","Melvin Frazier Jr.",1
"5117","Khem Birch","Elfrid Payton",1
"5118","Jerian Grant","Isaiah Briscoe",1
"5119","Jerian Grant","Jarell Martin",1
"5120","Jerian Grant","Troy Caupain",1
"5121","Jerian Grant","Amile Jefferson",1
"5122","Jerian Grant","Melvin Frazier Jr.",1
"5123","Jerian Grant","Nikola Mirotic",2
"5124","Jerian Grant","Quincy Pondexter",1
"5125","Jerian Grant","Doug McDermott",1
"5126","Jerian Grant","Michael Carter-Williams",1
"5127","Jerian Grant","Isaiah Canaan",1
"5128","Jerian Grant","Jimmy Butler",1
"5129","Jerian Grant","Taj Gibson",1
"5130","Jerian Grant","Kyle O'Quinn",1
"5131","Jerian Grant","Langston Galloway",1
"5132","Jerian Grant","Jose Calderon",1
"5133","Jerian Grant","Carmelo Anthony",1
"5134","Isaiah Briscoe","Jarell Martin",1
"5135","Isaiah Briscoe","Troy Caupain",1
"5136","Isaiah Briscoe","Amile Jefferson",1
"5137","Isaiah Briscoe","Melvin Frazier Jr.",1
"5138","Jarell Martin","Troy Caupain",1
"5139","Jarell Martin","Amile Jefferson",1
"5140","Jarell Martin","Melvin Frazier Jr.",1
"5141","Jarell Martin","Tyreke Evans",1
"5142","Jarell Martin","James Ennis III",1
"5143","Jarell Martin","Troy Daniels",1
"5144","Jarell Martin","Jeff Green",1
"5145","Troy Caupain","Amile Jefferson",1
"5146","Troy Caupain","Melvin Frazier Jr.",1
"5147","Amile Jefferson","Melvin Frazier Jr.",1
"5148","Luka Doncic","Harrison Barnes",1
"5149","Luka Doncic","Dennis Smith Jr.",1
"5150","Luka Doncic","Wesley Matthews",1
"5151","Luka Doncic","DeAndre Jordan",1
"5152","Luka Doncic","J.J. Barea",1
"5153","Luka Doncic","Dwight Powell",1
"5154","Luka Doncic","Jalen Brunson",1
"5155","Luka Doncic","Dorian Finney-Smith",1
"5156","Luka Doncic","Dirk Nowitzki",1
"5157","Luka Doncic","Maxi Kleber",1
"5158","Luka Doncic","Devin Harris",1
"5159","Luka Doncic","Salah Mejri",1
"5160","Luka Doncic","Ray Spalding",1
"5161","Luka Doncic","Ryan Broekhoff",1
"5162","Luka Doncic","Daryl Macon",1
"5163","Luka Doncic","Kostas Antetokounmpo",1
"5164","Harrison Barnes","Dennis Smith Jr.",2
"5165","Harrison Barnes","Wesley Matthews",3
"5166","Harrison Barnes","DeAndre Jordan",1
"5167","Harrison Barnes","J.J. Barea",2
"5168","Harrison Barnes","Dwight Powell",3
"5169","Harrison Barnes","Jalen Brunson",1
"5170","Harrison Barnes","Dorian Finney-Smith",3
"5171","Harrison Barnes","Dirk Nowitzki",3
"5172","Harrison Barnes","Maxi Kleber",2
"5173","Harrison Barnes","Devin Harris",3
"5174","Harrison Barnes","Salah Mejri",3
"5175","Harrison Barnes","Ray Spalding",1
"5176","Harrison Barnes","Ryan Broekhoff",1
"5177","Harrison Barnes","Daryl Macon",1
"5178","Harrison Barnes","Kostas Antetokounmpo",1
"5179","Harrison Barnes","Nerlens Noel",1
"5180","Harrison Barnes","Quincy Acy",1
"5181","Harrison Barnes","Quinn Cook",1
"5182","Harrison Barnes","Andrew Bogut",5
"5183","Harrison Barnes","Ian Clark",1
"5184","Harrison Barnes","Stephen Curry",4
"5185","Harrison Barnes","Klay Thompson",4
"5186","Harrison Barnes","Draymond Green",4
"5187","Harrison Barnes","Kevon Looney",1
"5188","Harrison Barnes","Andre Iguodala",3
"5189","Harrison Barnes","Shaun Livingston",2
"5190","Dennis Smith Jr.","Wesley Matthews",2
"5191","Dennis Smith Jr.","DeAndre Jordan",1
"5192","Dennis Smith Jr.","J.J. Barea",2
"5193","Dennis Smith Jr.","Dwight Powell",2
"5194","Dennis Smith Jr.","Jalen Brunson",1
"5195","Dennis Smith Jr.","Dorian Finney-Smith",2
"5196","Dennis Smith Jr.","Dirk Nowitzki",2
"5197","Dennis Smith Jr.","Maxi Kleber",2
"5198","Dennis Smith Jr.","Devin Harris",2
"5199","Dennis Smith Jr.","Salah Mejri",2
"5200","Dennis Smith Jr.","Ray Spalding",1
"5201","Dennis Smith Jr.","Ryan Broekhoff",1
"5202","Dennis Smith Jr.","Daryl Macon",1
"5203","Dennis Smith Jr.","Kostas Antetokounmpo",1
"5204","Dennis Smith Jr.","Nerlens Noel",1
"5205","Wesley Matthews","DeAndre Jordan",1
"5206","Wesley Matthews","J.J. Barea",2
"5207","Wesley Matthews","Dwight Powell",4
"5208","Wesley Matthews","Jalen Brunson",1
"5209","Wesley Matthews","Dorian Finney-Smith",3
"5210","Wesley Matthews","Dirk Nowitzki",4
"5211","Wesley Matthews","Maxi Kleber",2
"5212","Wesley Matthews","Devin Harris",4
"5213","Wesley Matthews","Salah Mejri",4
"5214","Wesley Matthews","Ray Spalding",1
"5215","Wesley Matthews","Ryan Broekhoff",1
"5216","Wesley Matthews","Daryl Macon",1
"5217","Wesley Matthews","Kostas Antetokounmpo",1
"5218","Wesley Matthews","Nerlens Noel",1
"5219","Wesley Matthews","Quincy Acy",1
"5220","Wesley Matthews","Quinn Cook",1
"5221","Wesley Matthews","Andrew Bogut",1
"5222","Wesley Matthews","Zaza Pachulia",1
"5223","Wesley Matthews","Raymond Felton",2
"5224","Wesley Matthews","John Jenkins",1
"5225","Wesley Matthews","Allen Crabbe",2
"5226","Wesley Matthews","Will Barton",3
"5227","Wesley Matthews","LaMarcus Aldridge",5
"5228","Wesley Matthews","Jamal Crawford",1
"5229","Wesley Matthews","Patty Mills",1
"5230","Wesley Matthews","Dante Cunningham",1
"5231","Wesley Matthews","Paul Millsap",1
"5232","Wesley Matthews","CJ Miles",1
"5233","DeAndre Jordan","J.J. Barea",1
"5234","DeAndre Jordan","Dwight Powell",1
"5235","DeAndre Jordan","Jalen Brunson",1
"5236","DeAndre Jordan","Dorian Finney-Smith",1
"5237","DeAndre Jordan","Dirk Nowitzki",1
"5238","DeAndre Jordan","Maxi Kleber",1
"5239","DeAndre Jordan","Devin Harris",1
"5240","DeAndre Jordan","Salah Mejri",1
"5241","DeAndre Jordan","Ray Spalding",1
"5242","DeAndre Jordan","Ryan Broekhoff",1
"5243","DeAndre Jordan","Daryl Macon",1
"5244","DeAndre Jordan","Kostas Antetokounmpo",1
"5245","DeAndre Jordan","Wesley Johnson",3
"5246","DeAndre Jordan","Blake Griffin",8
"5247","DeAndre Jordan","Jawun Evans",1
